latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
39.34395,-123.28481,367,0.42,0.38,2017-10-10,0956,N,VIIRS,h,1,295.9,10,0
39.34329,-123.27988,338.9,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,289.2,10,0
39.34263,-123.27494,343.2,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,288.1,2.2,0
39.34597,-123.2999,308,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,286.1,4.6,0
39.34198,-123.27012,315.1,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,287.5,2.2,0
39.34187,-123.29566,324.8,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,320.9,37.5,0
39.34119,-123.29064,348.9,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,299.7,37.5,0
39.34052,-123.2856,348.1,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,295.2,10,0
39.33985,-123.28061,347.6,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,294.5,10,0
39.34255,-123.30074,302.5,0.42,0.38,2017-10-10,0956,N,VIIRS,n,1,283.8,4.6,0
39.34664,-123.26657,336,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,292.5,4.8,0
39.346,-123.27138,326.2,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,292.2,2.9,0
39.34475,-123.28075,330,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,291.6,6.6,0
39.34232,-123.29906,355.1,0.4,0.37,2017-10-10,2118,N,VIIRS,n,1,291,13.1,0
39.35514,-123.22851,342.5,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,294.4,4.9,0
39.35066,-123.26246,333.3,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,291.1,4.8,0
39.35002,-123.2673,354.9,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,296.9,4.8,0
39.34939,-123.27209,332.1,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,291.5,2.9,0
39.34814,-123.28143,335.7,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,290.7,6.6,0
39.34752,-123.2861,356.7,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,298.8,6.6,0
39.34691,-123.2907,326.5,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,289.9,6.2,0
39.3457,-123.29984,342.7,0.4,0.37,2017-10-10,2118,N,VIIRS,n,1,286.9,13.1,0
39.35092,-123.28674,367,0.41,0.37,2017-10-10,2118,N,VIIRS,h,1,297.7,8.6,0
39.35659,-123.24393,343.6,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,290.5,3.7,0
39.35596,-123.24874,341.6,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,293.6,3.7,0
39.35341,-123.26801,329.1,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,287.7,2.7,0
39.35278,-123.27276,335.2,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,288.6,3.4,0
39.35216,-123.27744,342,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,289.1,3.4,0
39.35154,-123.2821,332.8,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,288.2,8.6,0
39.35031,-123.29135,347.4,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,293.3,11,0
39.3497,-123.29592,351.6,0.4,0.37,2017-10-10,2118,N,VIIRS,n,1,294.7,11,0
39.34909,-123.30048,350.5,0.4,0.37,2017-10-10,2118,N,VIIRS,n,1,288.9,10.6,0
39.3531,-123.29654,367,0.4,0.37,2017-10-10,2118,N,VIIRS,h,1,291.7,11,0
39.35555,-123.2781,329.8,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,286.5,3.4,0
39.3537,-123.29198,344,0.41,0.37,2017-10-10,2118,N,VIIRS,n,1,288.8,11,0
39.35249,-123.30112,333.8,0.4,0.37,2017-10-10,2118,N,VIIRS,n,1,284.5,10.6,0
39.36432,-123.24202,298.9,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.1,1.7,0
39.35963,-123.23814,321.2,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.8,1.7,0
39.36044,-123.24691,298.1,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,280.7,1.2,0
39.36003,-123.24249,312.9,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,282.1,1.7,0
39.3592,-123.23355,308.5,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,275.3,1,0
39.35492,-123.23412,304,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,276.5,1.2,0
39.3541,-123.27236,320.1,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.1,1.5,0
39.35614,-123.29465,296.2,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,277.6,0.9,0
39.3556,-123.28875,307.7,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,273.8,0.9,0
39.35458,-123.27763,301.7,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,276.5,1.7,0
39.35365,-123.26733,310.5,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,280.9,1.5,0
39.3528,-123.25813,302.3,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.1,1.2,0
39.35235,-123.30074,311.2,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,279.6,1.4,0
39.35181,-123.29481,303.8,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,279.6,1.9,0
39.3498,-123.27269,300.5,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,279.3,1.7,0
39.34812,-123.25439,305.5,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,282.7,0.9,0
39.34771,-123.24982,295.8,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,283,0.9,0
39.34802,-123.30093,304.2,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,280.5,1.4,0
39.34598,-123.27834,301,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,274.2,2.1,0
39.34374,-123.3016,310.8,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.1,1.1,0
39.33949,-123.30269,299.1,0.44,0.46,2017-10-11,0937,N,VIIRS,n,1,281.1,1.1,0
39.36523,-123.22557,297.9,0.71,0.75,2017-10-11,1117,N,VIIRS,n,1,280.7,1.1,0
39.36094,-123.23567,298.2,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,280.6,2.1,0
39.35653,-123.2914,297.9,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,278.4,1.7,0
39.35218,-123.30125,297.8,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,278.8,3,0
39.36469,-123.22356,298.4,0.71,0.75,2017-10-11,1117,N,VIIRS,n,1,281,1.5,0
39.35996,-123.23246,298,0.71,0.75,2017-10-11,1117,N,VIIRS,n,1,281,2,0
39.35579,-123.2898,305.7,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,279.1,3,0
39.35142,-123.29971,300.3,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,278.6,2.2,0
39.34501,-123.3034,298.1,0.7,0.75,2017-10-11,1117,N,VIIRS,n,1,279,1.5,0
39.35437,-123.25217,332.9,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,293.5,35.7,0
39.34515,-123.3045,326.2,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,293.4,3,0
39.35861,-123.24832,347.5,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,301.9,15.2,0
39.35778,-123.25304,337,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,306.8,35.7,0
39.35452,-123.27158,347.7,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,296.3,13.4,0
39.3636,-123.24019,342.9,0.41,0.37,2017-10-11,2059,N,VIIRS,n,1,294.2,3.6,0
39.36282,-123.24464,336.6,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,294.5,3.6,0
39.35449,-123.29198,344.1,0.42,0.37,2017-10-11,2059,N,VIIRS,n,1,293.4,4.6,0
39.37037,-123.22187,337.8,0.41,0.37,2017-10-11,2059,N,VIIRS,n,1,296.1,4.1,0
39.37377,-123.2228,333.3,0.41,0.37,2017-10-11,2059,N,VIIRS,n,1,292.3,3.9,0
39.37716,-123.22374,328.4,0.41,0.37,2017-10-11,2059,N,VIIRS,n,1,292.3,3.9,0
39.36509,-123.23739,297.8,0.39,0.59,2017-10-12,0918,N,VIIRS,n,1,280,1.5,0
39.35935,-123.23381,308.5,0.39,0.59,2017-10-12,0918,N,VIIRS,n,1,281.4,1.5,0
39.35474,-123.25403,296.6,0.39,0.6,2017-10-12,0918,N,VIIRS,n,1,279.4,1.3,0
39.36072,-123.234,305.8,0.39,0.59,2017-10-12,0918,N,VIIRS,n,1,281.4,1.3,0
39.35284,-123.29643,299.5,0.4,0.6,2017-10-12,0918,N,VIIRS,n,1,277.2,0.7,0
39.37581,-123.22472,320.5,0.41,0.61,2017-10-12,1058,N,VIIRS,n,1,280.7,2.7,0
39.37668,-123.22142,297.6,0.41,0.61,2017-10-12,1058,N,VIIRS,n,1,277.8,1,0
39.37104,-123.22285,305,0.41,0.61,2017-10-12,1058,N,VIIRS,n,1,279.1,1.9,0
39.35313,-123.28717,325.2,0.79,0.78,2017-10-12,2221,N,VIIRS,n,1,291.6,4.4,0
39.35671,-123.28757,295.4,0.44,0.39,2017-10-14,1021,N,VIIRS,n,1,281.2,0.5,0
40.37032,-120.75822,303.4,0.41,0.37,2018-01-24,1007,N,VIIRS,n,1,265,1.2,0
40.2001,-120.98011,338.3,0.45,0.47,2018-03-27,2027,N,VIIRS,n,1,287,6.7,0
40.19882,-120.98575,330.8,0.45,0.47,2018-03-27,2027,N,VIIRS,n,1,286.6,5,0
40.08783,-123.29362,344.4,0.41,0.45,2017-12-15,2040,N,VIIRS,n,1,280.3,10.4,0
40.0867,-123.2987,343.4,0.41,0.45,2017-12-15,2040,N,VIIRS,n,1,280.8,10.4,0
40.08632,-123.29509,297.1,0.44,0.38,2017-12-17,1020,N,VIIRS,n,1,270.6,0.5,0
40.08612,-123.29125,344,0.46,0.39,2017-12-18,2124,N,VIIRS,n,1,291.4,6,0
40.10655,-123.28628,350.3,0.39,0.36,2018-02-05,2105,N,VIIRS,n,1,299.6,14.4,0
40.10984,-123.28719,340.8,0.39,0.36,2018-02-05,2105,N,VIIRS,n,1,288.9,3.2,0
40.11385,-123.28351,326.3,0.39,0.36,2018-02-05,2105,N,VIIRS,n,1,288.3,3.2,0
40.10138,-123.28952,343.3,0.61,0.53,2018-02-08,2149,N,VIIRS,n,1,296.1,20.5,0
40.10632,-123.29004,343.7,0.61,0.53,2018-02-08,2149,N,VIIRS,n,1,294.3,20.5,0
40.10674,-123.28973,342.6,0.61,0.53,2018-02-08,2149,N,VIIRS,n,1,292.8,11.6,0
40.39727,-123.22548,336,0.39,0.36,2018-02-21,2105,N,VIIRS,n,1,278.8,8.8,0
40.39583,-123.2345,356.4,0.39,0.36,2018-02-21,2105,N,VIIRS,n,1,281.7,20.1,0
40.39511,-123.23901,329.8,0.39,0.36,2018-02-21,2105,N,VIIRS,n,1,276.2,4.5,0
40.39655,-123.22999,367,0.39,0.36,2018-02-21,2105,N,VIIRS,l,1,277.4,20.1,0
40.41528,-123.21496,325.9,0.45,0.39,2018-04-16,2052,N,VIIRS,n,1,275.6,4,0
40.02328,-120.84653,295.5,0.45,0.39,2017-11-01,0943,N,VIIRS,n,1,280.4,1.5,0
40.01973,-120.84718,323.3,0.45,0.39,2017-11-01,0943,N,VIIRS,n,1,285.1,1.5,0
40.01902,-120.84878,326,0.4,0.37,2017-11-01,2105,N,VIIRS,l,1,296.2,3,0
40.02775,-120.86046,342.7,0.4,0.37,2017-11-01,2105,N,VIIRS,n,1,289.7,6.5,0
40.0253,-120.84992,326.6,0.43,0.38,2017-11-02,2046,N,VIIRS,n,1,276.8,5,0
40.03968,-120.86181,354.3,0.38,0.36,2017-11-28,2059,N,VIIRS,n,1,290.6,15.3,0
40.039,-120.86628,326.9,0.38,0.36,2017-11-28,2059,N,VIIRS,n,1,278,15.3,0
40.04296,-120.86266,327.1,0.38,0.36,2017-11-28,2059,N,VIIRS,n,1,279.5,5.6,0
40.00076,-120.86308,346.7,0.57,0.43,2018-04-25,2123,N,VIIRS,n,1,301.9,11.1,0
40.0053,-120.85839,340.9,0.38,0.43,2018-04-25,2123,N,VIIRS,n,1,297.4,7.7,0
40.00182,-120.86151,367,0.38,0.43,2018-04-25,2123,N,VIIRS,h,1,301.2,6.5,0
40.00623,-120.85783,331.4,0.38,0.43,2018-04-25,2123,N,VIIRS,n,1,294.1,4.5,0
40.00579,-120.86238,340.4,0.38,0.43,2018-04-25,2123,N,VIIRS,n,1,297,6.5,0
40.2719,-123.33789,356,0.37,0.58,2018-02-13,2155,N,VIIRS,n,1,291.3,6.2,0
40.27423,-123.33694,349.5,0.37,0.58,2018-02-13,2155,N,VIIRS,n,1,289.5,6,0
40.8297,-121.16986,340.1,0.4,0.37,2017-11-01,2106,N,VIIRS,n,1,297.4,21.9,0
40.83636,-121.17149,341.2,0.4,0.37,2017-11-01,2106,N,VIIRS,n,1,302.9,46,0
40.83521,-121.17254,297,0.52,0.5,2017-11-02,0924,N,VIIRS,n,1,274.3,1.2,0
40.73626,-122.3216,301.6,0.39,0.36,2017-10-04,1008,N,VIIRS,n,1,284.6,0.3,2
40.73503,-122.32187,296.2,0.45,0.39,2017-10-05,0949,N,VIIRS,n,1,284.6,0.4,2
40.73645,-122.32306,298.4,0.39,0.36,2017-10-31,1002,N,VIIRS,n,1,286.1,0.5,2
40.77187,-122.31133,331.4,0.51,0.41,2017-10-31,2124,N,VIIRS,n,1,297.7,9,3
40.77121,-122.31751,344,0.51,0.41,2017-10-31,2124,N,VIIRS,n,1,302.1,15.7,3
40.73956,-121.25997,332,0.58,0.7,2017-10-29,2202,N,VIIRS,n,1,295.6,7.4,0
40.73885,-121.25412,367,0.58,0.7,2017-10-29,2202,N,VIIRS,h,1,299,16.4,0
40.7624,-121.25847,352.5,0.46,0.64,2017-10-30,2003,N,VIIRS,n,1,287.9,8.5,0
40.76383,-121.2603,327.5,0.33,0.55,2017-10-30,2143,N,VIIRS,n,1,287.6,3.5,0
40.76896,-121.26069,333.3,0.33,0.55,2017-10-30,2143,N,VIIRS,n,1,287.4,2.2,0
40.66992,-121.29127,345.9,0.56,0.43,2017-10-31,2124,N,VIIRS,n,1,297.5,13.8,0
40.6773,-121.28946,297,0.47,0.4,2017-11-01,0943,N,VIIRS,n,1,272.2,1.3,0
40.67366,-121.29018,300.5,0.47,0.4,2017-11-01,0943,N,VIIRS,n,1,273.2,1.7,0
40.83572,-121.17609,315.6,0.4,0.37,2017-11-01,2106,N,VIIRS,l,1,318,46,0
40.32816,-121.1338,299.3,0.5,0.66,2017-11-29,1058,N,VIIRS,n,1,272.4,2.2,0
40.62025,-121.17589,306.2,0.39,0.36,2017-12-02,1001,N,VIIRS,n,1,265.6,1.3,0
38.91089,-120.51743,332.8,0.47,0.48,2017-11-21,2130,N,VIIRS,n,1,284.3,6.7,0
38.91014,-120.51678,332.1,0.39,0.36,2017-11-22,0949,N,VIIRS,n,1,280.4,2.1,0
38.90682,-120.51759,308.1,0.39,0.36,2017-11-22,0949,N,VIIRS,n,1,278.6,2.1,0
38.90612,-120.53651,307,0.39,0.36,2017-11-22,0949,N,VIIRS,n,1,280.3,1,0
38.90424,-120.50598,305.5,0.38,0.36,2017-12-13,0956,N,VIIRS,n,1,270.1,1.5,0
38.90226,-120.5135,321,0.38,0.36,2017-12-13,0956,N,VIIRS,n,1,270.1,2.4,0
38.90856,-120.03402,337.5,0.4,0.37,2018-02-21,2104,N,VIIRS,n,1,273.1,13,0
38.90319,-120.55724,348.9,0.39,0.36,2018-02-21,2104,N,VIIRS,n,1,280,10.7,0
37.89014,-121.11345,340.5,0.52,0.5,2017-10-02,2027,N,VIIRS,n,1,307,6.8,0
37.88308,-121.18318,295.2,0.54,0.51,2017-10-08,1034,N,VIIRS,n,1,283.9,0.4,2
37.8846,-121.18463,295.5,0.57,0.43,2017-10-14,1021,N,VIIRS,n,1,281,0.8,2
37.8815,-121.11224,354.6,0.42,0.45,2017-10-20,2130,N,VIIRS,n,1,292.8,10.5,0
37.88285,-121.1872,302.5,0.5,0.41,2017-10-27,0937,N,VIIRS,n,1,285.7,0.9,2
37.87675,-121.1222,353.6,0.78,0.78,2017-11-05,1950,N,VIIRS,n,1,289.6,14.5,0
37.8835,-121.1257,331.9,0.78,0.78,2017-11-05,1950,N,VIIRS,n,1,290.2,8.6,0
37.87967,-121.1235,367,0.77,0.78,2017-11-05,1950,N,VIIRS,h,1,291.5,16.8,0
37.87831,-121.11855,331.6,0.42,0.46,2017-11-05,2130,N,VIIRS,n,1,296.5,3.5,0
37.87786,-121.12342,340.1,0.42,0.45,2017-11-05,2130,N,VIIRS,n,1,295.5,3.5,0
37.88251,-121.11917,330.4,0.42,0.46,2017-11-05,2130,N,VIIRS,n,1,296.8,4.2,0
37.88313,-121.18458,304.5,0.38,0.36,2017-11-11,0956,N,VIIRS,n,1,280.2,0.7,2
37.87733,-121.12254,330.5,0.54,0.42,2017-11-13,2040,N,VIIRS,n,1,292.9,6.2,0
37.88221,-121.18671,304.9,0.4,0.37,2017-11-22,0950,N,VIIRS,n,1,282.6,0.9,2
37.88309,-121.1837,299.6,0.5,0.41,2017-11-28,0937,N,VIIRS,n,1,276,0.5,2
37.88206,-121.18479,295.5,0.45,0.47,2017-12-06,1027,N,VIIRS,n,1,272.6,0.4,2
37.88365,-121.18382,304.2,0.39,0.36,2018-02-04,1002,N,VIIRS,n,1,280.5,0.9,2
37.88286,-121.18607,305.6,0.4,0.37,2018-02-10,0949,N,VIIRS,n,1,280.4,0.9,2
37.88353,-121.16393,332.5,0.52,0.42,2018-02-20,2123,N,VIIRS,n,1,296.6,7.8,0
37.88736,-121.16458,342.7,0.52,0.42,2018-02-20,2123,N,VIIRS,n,1,295.3,11,0
37.88324,-121.18485,306.1,0.38,0.36,2018-03-19,0955,N,VIIRS,n,1,276.4,0.8,2
37.88303,-121.18422,302,0.44,0.39,2018-03-25,0943,N,VIIRS,n,1,276.7,0.9,2
40.02004,-120.84315,347.2,0.39,0.44,2017-10-31,2124,N,VIIRS,n,1,297.1,66.9,0
40.0196,-120.8476,367,0.39,0.44,2017-10-31,2124,N,VIIRS,l,1,326.6,66.9,0
40.02036,-120.85239,313,0.45,0.39,2017-11-01,0943,N,VIIRS,n,1,281.4,2.1,0
40.01907,-120.84188,298.2,0.45,0.39,2017-11-01,0943,N,VIIRS,n,1,278.5,1.5,0
40.01839,-120.85339,332,0.4,0.37,2017-11-01,2105,N,VIIRS,n,1,294.7,3,0
40.02442,-120.85965,347.9,0.4,0.37,2017-11-01,2105,N,VIIRS,n,1,315.3,38.1,0
40.02505,-120.85498,367,0.4,0.37,2017-11-01,2105,N,VIIRS,l,1,328.3,79,0
40.02787,-120.85572,328,0.43,0.38,2017-11-02,2046,N,VIIRS,n,1,274.4,5,0
39.92891,-120.91168,342.7,0.4,0.37,2017-11-07,2053,N,VIIRS,n,1,284.6,11.4,0
39.93222,-120.91268,347.3,0.4,0.37,2017-11-07,2053,N,VIIRS,n,1,283.4,11.4,0
39.93146,-120.91716,351.5,0.4,0.37,2017-11-07,2053,N,VIIRS,n,1,285.9,11.4,0
36.01461,-120.90931,339.5,0.38,0.36,2018-03-09,2103,N,VIIRS,n,1,268.5,4,0
35.92229,-120.8771,341.2,0.56,0.52,2018-04-12,2026,N,VIIRS,n,1,295,12.6,0
35.92684,-120.879,330.2,0.56,0.52,2018-04-12,2026,N,VIIRS,n,1,292.4,12.6,0
35.92358,-120.87398,339.9,0.56,0.51,2018-04-12,2026,N,VIIRS,n,1,294,17.2,0
35.92235,-120.87913,338.7,0.56,0.52,2018-04-12,2026,N,VIIRS,n,1,292.1,7.6,0
40.49424,-123.79009,342.1,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,298.6,8.2,0
40.49356,-123.79464,346.7,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,304.1,8.2,0
40.49685,-123.79549,338.8,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,306.6,16.2,0
40.49618,-123.80002,336,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,303.2,9.8,0
40.50014,-123.79633,343.4,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,301,16.2,0
40.49947,-123.80087,349.6,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,303.6,9.8,0
40.50275,-123.80171,337.5,0.38,0.36,2017-10-05,2112,N,VIIRS,n,1,301.8,4.9,0
40.49047,-123.79072,350.5,0.47,0.4,2017-10-06,2053,N,VIIRS,n,1,305.1,7.5,0
40.49403,-123.79193,335.9,0.47,0.4,2017-10-06,2053,N,VIIRS,n,1,302.3,3.4,0
40.49762,-123.79302,326.6,0.47,0.4,2017-10-06,2053,N,VIIRS,l,1,298.8,3.4,0
40.48995,-123.79205,343.8,0.47,0.4,2017-10-06,2053,N,VIIRS,n,1,305,9.1,0
40.49806,-123.78934,331.1,0.47,0.4,2017-10-06,2053,N,VIIRS,n,1,298.6,2.2,0
40.30098,-123.99773,331.5,0.44,0.38,2017-10-31,2124,N,VIIRS,n,1,295.2,4.2,0
40.30686,-123.97918,332.6,0.44,0.38,2017-10-31,2124,N,VIIRS,n,1,295.2,3.9,0
40.34389,-124.08395,329.6,0.43,0.38,2017-10-31,2124,N,VIIRS,n,1,295.3,2.9,0
40.30655,-123.974,303.9,0.41,0.45,2017-11-01,0943,N,VIIRS,n,1,282,1,0
40.46616,-123.94426,325.5,0.38,0.36,2017-11-06,2112,N,VIIRS,n,1,281.4,2.5,0
40.4648,-123.95332,328,0.38,0.36,2017-11-06,2112,N,VIIRS,n,1,281.3,2.3,0
40.46741,-123.95863,338.1,0.38,0.36,2017-11-06,2112,N,VIIRS,n,1,282.3,5.1,0
40.46674,-123.96314,343.5,0.38,0.36,2017-11-06,2112,N,VIIRS,n,1,282.4,6.6,0
40.47263,-123.96931,327.1,0.38,0.36,2017-11-06,2112,N,VIIRS,n,1,282.5,1.9,0
40.50173,-123.94239,343,0.35,0.56,2017-11-09,2156,N,VIIRS,n,1,281.1,3.9,0
40.50699,-123.94281,328.4,0.35,0.56,2017-11-09,2156,N,VIIRS,n,1,278.5,2.3,0
40.50661,-123.94244,337.6,0.35,0.56,2017-11-09,2156,N,VIIRS,n,1,279.6,3,0
40.50031,-123.89133,335,0.37,0.58,2017-11-14,2022,N,VIIRS,n,1,283.4,3.9,0
40.52834,-123.95713,340.6,0.37,0.58,2017-11-14,2022,N,VIIRS,n,1,282.1,2.8,0
40.53775,-123.96477,332.1,0.37,0.58,2017-11-14,2022,N,VIIRS,n,1,282.3,2.6,0
40.14655,-123.65108,328.5,0.4,0.37,2017-12-13,2118,N,VIIRS,n,1,283.7,2.4,0
40.49875,-123.7443,331.5,0.43,0.46,2018-02-01,2040,N,VIIRS,n,1,289.3,4.4,0
40.49688,-123.74117,348.7,0.36,0.58,2018-02-02,2021,N,VIIRS,n,1,290,5.3,0
40.49744,-123.743,327.3,0.43,0.62,2018-02-02,2202,N,VIIRS,n,1,289.9,5,0
40.49843,-123.74084,343.7,0.43,0.62,2018-02-02,2202,N,VIIRS,n,1,289.8,4.4,0
40.49708,-123.73762,328,0.39,0.36,2018-02-05,2105,N,VIIRS,n,1,288,3.2,0
40.49634,-123.74221,327.3,0.39,0.36,2018-02-05,2105,N,VIIRS,n,1,290,2.4,0
40.48984,-123.74766,327,0.61,0.53,2018-02-07,2027,N,VIIRS,n,1,292.9,4.5,0
40.48994,-123.74255,337.6,0.51,0.66,2018-02-07,2208,N,VIIRS,n,1,292.3,4.7,0
40.48373,-123.73938,340.6,0.4,0.37,2018-02-15,2117,N,VIIRS,n,1,288.3,3.7,0
40.42139,-124.00837,327.1,0.38,0.36,2018-02-26,2111,N,VIIRS,n,1,278.7,3.9,0
40.42072,-124.01283,346.2,0.38,0.36,2018-02-26,2111,N,VIIRS,n,1,280.2,6.5,0
40.40306,-124.04317,333.2,0.48,0.4,2018-02-27,2052,N,VIIRS,n,1,273.2,4.9,0
40.41116,-124.04117,333.3,0.48,0.4,2018-02-27,2052,N,VIIRS,n,1,275.8,8.7,0
40.40494,-124.04618,327.8,0.48,0.4,2018-02-27,2052,N,VIIRS,n,1,272.3,6.5,0
40.40952,-124.04249,340.1,0.48,0.4,2018-02-27,2052,N,VIIRS,n,1,277,11.3,0
40.4638,-123.88383,329.4,0.48,0.4,2018-02-27,2052,N,VIIRS,n,1,274.9,5.5,0
36.6415,-120.52933,333,0.41,0.37,2017-10-21,2111,N,VIIRS,n,1,299.2,20.2,0
36.61034,-120.47173,345.2,0.39,0.36,2017-11-17,2104,N,VIIRS,n,1,300.8,38,0
36.61031,-120.47462,310.9,0.43,0.46,2017-11-18,0925,N,VIIRS,n,1,280.1,1.7,0
36.688,-120.53232,301.6,0.39,0.59,2017-12-05,0906,N,VIIRS,n,1,273.7,0.5,0
36.70467,-120.52004,329.8,0.51,0.49,2017-12-05,2027,N,VIIRS,n,1,291.7,4.1,0
36.62232,-120.47279,355.6,0.39,0.59,2017-12-21,0906,N,VIIRS,n,1,282.5,7.4,0
36.61703,-120.47768,295.4,0.39,0.59,2017-12-21,0906,N,VIIRS,n,1,273.8,2,0
36.62012,-120.47228,332.1,0.47,0.64,2017-12-21,1046,N,VIIRS,n,1,276.5,3.7,0
36.61765,-120.47552,367,0.74,0.76,2017-12-21,2207,N,VIIRS,h,1,291.7,22.3,0
36.62482,-120.47553,367,0.74,0.76,2017-12-21,2207,N,VIIRS,l,1,289.7,22.3,0
36.62172,-120.47659,304.7,0.71,0.75,2017-12-22,0847,N,VIIRS,n,1,270.6,2.1,0
36.62314,-120.47672,305.1,0.53,0.5,2017-12-22,1027,N,VIIRS,n,1,271.6,1.6,0
35.28737,-120.43442,346.8,0.52,0.5,2017-10-09,2135,N,VIIRS,n,1,311.5,61.8,0
35.28517,-120.43176,306.3,0.39,0.36,2017-10-10,0957,N,VIIRS,n,1,285,1.1,0
35.4403,-120.72759,338.9,0.56,0.52,2018-01-22,2026,N,VIIRS,n,1,288.5,6.4,0
35.66823,-120.68914,332.8,0.43,0.38,2018-02-11,2051,N,VIIRS,n,1,300.9,5.9,0
35.63858,-120.45853,344.1,0.4,0.6,2018-02-13,2013,N,VIIRS,n,1,290.5,5.3,0
35.6048,-120.71036,329.5,0.5,0.66,2018-03-28,2007,N,VIIRS,n,1,294.3,4,0
35.36863,-120.20773,347.1,0.41,0.37,2018-03-30,2109,N,VIIRS,n,1,302.1,5.6,0
35.36802,-120.21227,334.1,0.41,0.37,2018-03-30,2109,N,VIIRS,n,1,301,5.6,0
37.7463,-121.1712,329.7,0.39,0.36,2017-11-12,2058,N,VIIRS,n,1,293.3,3.1,0
37.6339,-121.05271,326.9,0.54,0.42,2017-11-13,2040,N,VIIRS,n,1,291.5,8,0
37.63268,-121.05875,336.8,0.54,0.42,2017-11-13,2040,N,VIIRS,n,1,293.2,8,0
37.75182,-121.12095,330.1,0.39,0.36,2017-11-17,2105,N,VIIRS,n,1,291.5,1.5,0
37.64779,-121.10196,330.8,0.46,0.39,2017-11-27,2117,N,VIIRS,n,1,289.2,2.8,0
37.65542,-121.12984,356.5,0.46,0.39,2017-11-27,2117,N,VIIRS,n,1,293.9,18.8,0
37.82571,-121.13461,331.4,0.46,0.39,2017-11-27,2117,N,VIIRS,n,1,291.9,14.8,0
37.8329,-121.13595,328.8,0.46,0.39,2017-11-27,2117,N,VIIRS,n,1,287.7,2.9,0
