latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,type
34.509,-119.114,360.7,1.6,1.2,2017-12-09,1015,Aqua,MODIS,100,6.1,270.4,173.5,0
34.498,-119.117,313.7,1.6,1.2,2017-12-09,1015,Aqua,MODIS,88,6.1,267.1,29.3,0
34.502,-119.165,385.5,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,305.2,194.7,0
34.516,-119.133,307,3,1.7,2017-12-10,0643,Terra,MODIS,70,6.1,272.1,58.9,0
34.514,-119.131,318,1.3,1.1,2017-12-11,0547,Terra,MODIS,96,6.1,278.7,28.7,0
34.521,-119.14,309.9,1.3,1.1,2017-12-11,0547,Terra,MODIS,79,6.1,279.7,19,0
34.508,-119.129,308.9,3,1.6,2017-12-11,1928,Terra,MODIS,23,6.1,286.2,38,0
34.523,-119.122,301.8,1.1,1,2017-12-11,1003,Aqua,MODIS,44,6.1,280.8,9.1,0
34.515,-119.143,322.3,1,1,2017-12-11,2105,Aqua,MODIS,57,6.1,290.5,17.8,0
34.517,-119.126,315.2,2,1.4,2017-12-13,0535,Terra,MODIS,91,6.1,285.5,46.8,0
34.529,-119.131,314.1,2,1.4,2017-12-13,0535,Terra,MODIS,89,6.1,284.6,44.7,0
34.531,-119.138,370.2,1.3,1.1,2017-12-13,2053,Aqua,MODIS,100,6.1,299,166.9,0
34.528,-119.153,392.4,1.3,1.1,2017-12-13,2053,Aqua,MODIS,100,6.1,308.5,306.4,0
34.528,-119.141,383.9,2,1.4,2017-12-14,1821,Terra,MODIS,100,6.1,298.1,463.3,0
34.526,-119.117,368.4,2,1.4,2017-12-14,1821,Terra,MODIS,100,6.1,297.2,298.4,0
34.524,-119.095,319.3,2,1.4,2017-12-14,1821,Terra,MODIS,79,6.1,291.5,37.8,0
34.513,-119.117,338.6,2,1.4,2017-12-14,1821,Terra,MODIS,91,6.1,295.1,96.3,0
34.523,-119.164,370.4,1.9,1.3,2017-12-14,2136,Aqua,MODIS,100,6.1,305,277.3,0
34.54,-119.147,302.3,3.2,1.7,2017-12-15,0523,Terra,MODIS,38,6.1,281.7,40.8,0
34.538,-119.151,322.5,3.2,1.7,2017-12-16,1809,Terra,MODIS,69,6.1,285,104.2,0
34.535,-119.115,334.5,3.2,1.7,2017-12-16,1809,Terra,MODIS,89,6.1,284.4,185.5,0
34.541,-119.158,339.7,3.2,1.7,2017-12-16,1809,Terra,MODIS,92,6.1,287,235.9,0
34.539,-119.141,327.2,1.3,1.1,2017-12-16,2124,Aqua,MODIS,84,6.1,292.7,31.8,0
34.536,-119.156,316.1,3.1,1.7,2017-12-17,2029,Aqua,MODIS,65,6.1,289.3,73.6,0
34.472,-119.313,327.6,1.1,1,2017-12-07,0612,Terra,MODIS,84,6.1,283.7,24.6,0
34.481,-119.315,332.1,1.1,1,2017-12-07,0612,Terra,MODIS,88,6.1,283.4,30.7,0
34.49,-119.316,328.5,1.1,1,2017-12-07,0612,Terra,MODIS,66,6.1,285.2,27.5,0
34.486,-119.354,331.8,2.6,1.6,2017-12-07,1815,Terra,MODIS,88,6.1,296.2,122.6,0
34.485,-119.329,333.2,2.6,1.6,2017-12-07,1815,Terra,MODIS,56,6.1,293.8,114.6,0
34.476,-119.408,344.7,2.7,1.6,2017-12-07,1815,Terra,MODIS,94,6.1,296.8,212.3,0
34.472,-119.355,345.9,2.6,1.6,2017-12-07,1815,Terra,MODIS,94,6.1,305.2,216.5,0
34.471,-119.329,346.2,2.6,1.6,2017-12-07,1815,Terra,MODIS,83,6.1,302.6,202.5,0
34.468,-119.364,357.4,2.6,1.6,2017-12-07,1815,Terra,MODIS,89,6.1,305.4,303.9,0
34.45,-119.316,333.5,2.6,1.6,2017-12-07,1815,Terra,MODIS,50,6.1,294,114.2,0
34.447,-119.314,300.5,2.3,1.5,2017-12-07,1028,Aqua,MODIS,4,6.1,282.5,18.5,0
34.447,-119.319,355.3,1.5,1.2,2017-12-07,2130,Aqua,MODIS,98,6.1,295.3,122.3,0
34.458,-119.321,361.1,1.5,1.2,2017-12-07,2130,Aqua,MODIS,100,6.1,293.3,143.6,0
34.468,-119.325,341.1,1.5,1.2,2017-12-07,2130,Aqua,MODIS,76,6.1,287.9,61.3,0
34.481,-119.309,395.1,1.5,1.2,2017-12-07,2130,Aqua,MODIS,100,6.1,299.3,385.3,0
34.49,-119.327,385.2,1.5,1.2,2017-12-07,2130,Aqua,MODIS,100,6.1,294.2,301.7,0
34.512,-119.353,316.8,4.1,1.9,2017-12-08,0517,Terra,MODIS,76,6.1,284.7,127.2,0
34.516,-119.362,316.5,4.1,1.9,2017-12-08,0517,Terra,MODIS,60,6.1,283.6,124.3,0
34.458,-119.38,337.7,4.6,2,2017-12-08,0655,Terra,MODIS,100,6.1,276.1,390.7,0
34.498,-119.37,364.2,1.1,1,2017-12-08,1858,Terra,MODIS,100,6.1,293.8,104.3,0
34.496,-119.359,366.7,1.1,1,2017-12-08,1858,Terra,MODIS,100,6.1,295.9,112.1,0
34.487,-119.362,325.4,1.1,1,2017-12-08,1858,Terra,MODIS,54,6.1,291,19.5,0
34.485,-119.393,324.2,1.1,1,2017-12-08,1858,Terra,MODIS,22,6.1,290.4,19.2,0
34.483,-119.382,335.9,1.1,1,2017-12-08,1858,Terra,MODIS,84,6.1,292.4,36.4,0
34.478,-119.407,324.4,1.1,1,2017-12-08,1858,Terra,MODIS,70,6.1,292.7,22.1,0
34.457,-119.338,318.2,1.1,1,2017-12-08,1858,Terra,MODIS,38,6.1,293.6,13.5,0
34.452,-119.364,327.8,1.1,1,2017-12-08,1858,Terra,MODIS,65,6.1,292.2,24.5,0
34.51,-119.362,315.9,1.6,1.3,2017-12-08,0933,Aqua,MODIS,77,6.1,283.2,32.1,0
34.479,-119.403,322.6,1.6,1.3,2017-12-08,0933,Aqua,MODIS,97,6.1,285.7,44.4,0
34.468,-119.407,324,1.6,1.3,2017-12-08,0933,Aqua,MODIS,100,6.1,285.8,47.7,0
34.466,-119.388,330.8,1.6,1.3,2017-12-08,0933,Aqua,MODIS,100,6.1,286.6,62.6,0
34.461,-119.34,313.1,1.6,1.3,2017-12-08,0933,Aqua,MODIS,48,6.1,286.1,25.4,0
34.453,-119.375,420.6,1.6,1.3,2017-12-08,0933,Aqua,MODIS,100,6.1,299.5,830,0
34.452,-119.359,372.6,1.6,1.3,2017-12-08,0933,Aqua,MODIS,100,6.1,291.4,259.9,0
34.447,-119.309,305.3,1.6,1.3,2017-12-08,0933,Aqua,MODIS,49,6.1,281.4,18.2,0
34.522,-119.318,374.3,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.1,295.4,491.9,0
34.493,-119.349,366.3,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.1,290.6,394.4,0
34.482,-119.396,321.6,2.6,1.6,2017-12-08,2035,Aqua,MODIS,72,6.1,280.3,69.8,0
34.527,-119.325,333,2.6,1.5,2017-12-08,2035,Aqua,MODIS,82,6.1,290.2,120,0
34.446,-119.313,304.8,1,1,2017-12-09,0600,Terra,MODIS,53,6.1,285.8,9.4,0
34.444,-119.324,319.8,1,1,2017-12-09,0600,Terra,MODIS,99,6.1,286.9,20.9,0
34.457,-119.36,326.9,1,1,2017-12-09,0600,Terra,MODIS,100,6.1,284.5,29.2,0
34.504,-119.36,304.5,1,1,2017-12-09,0600,Terra,MODIS,25,6.1,281.9,8.2,0
34.502,-119.371,309.2,1,1,2017-12-09,0600,Terra,MODIS,27,6.1,281.6,10.8,0
34.474,-119.423,431.9,4.3,1.9,2017-12-09,1802,Terra,MODIS,94,6.1,302.7,4059.9,0
34.472,-119.38,347.8,4.2,1.9,2017-12-09,1802,Terra,MODIS,63,6.1,282.6,411.4,0
34.455,-119.387,417,4.2,1.9,2017-12-09,1802,Terra,MODIS,100,6.1,300.3,2893.7,0
34.453,-119.348,337.8,4.2,1.9,2017-12-09,1802,Terra,MODIS,70,6.1,280.1,254.4,0
34.44,-119.44,365.2,4.3,1.9,2017-12-09,1802,Terra,MODIS,71,6.1,285.3,769.5,0
34.438,-119.393,409.7,4.2,1.9,2017-12-09,1802,Terra,MODIS,100,6.1,290.4,2488.1,0
34.469,-119.388,374.9,4.2,1.9,2017-12-09,1802,Terra,MODIS,94,6.1,288.2,1012.3,0
34.452,-119.396,433.1,4.2,1.9,2017-12-09,1802,Terra,MODIS,100,6.1,306.4,4069.7,0
34.498,-119.351,333.9,4.5,2,2017-12-09,1940,Terra,MODIS,74,6.1,287,274,0
34.437,-119.32,342.1,1.1,1,2017-12-09,2117,Aqua,MODIS,93,6.1,298.8,42.9,0
34.435,-119.332,431.3,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,312.1,538.5,0
34.432,-119.355,347.7,1.1,1,2017-12-09,2117,Aqua,MODIS,95,6.1,296.2,52.2,0
34.447,-119.311,379.8,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,302.1,159.9,0
34.446,-119.322,416,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,314.6,390.6,0
34.444,-119.334,501.1,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,400.1,1790.4,0
34.441,-119.357,377.3,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,300.3,144.9,0
34.455,-119.324,353,1.1,1,2017-12-09,2117,Aqua,MODIS,97,6.1,296.7,67.6,0
34.452,-119.347,340.3,1.1,1,2017-12-09,2117,Aqua,MODIS,92,6.1,294.5,40.4,0
34.443,-119.417,396.6,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,315.1,246.9,0
34.468,-119.43,392.9,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,304.9,228,0
34.484,-119.374,409.3,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,306.6,338.6,0
34.48,-119.409,333.1,1.1,1,2017-12-09,2117,Aqua,MODIS,69,6.1,285.3,28.9,0
34.494,-119.375,424.2,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,311.9,467.2,0
34.492,-119.387,443.7,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,319.1,687.2,0
34.491,-119.398,344,1.1,1,2017-12-09,2117,Aqua,MODIS,76,6.1,289.3,46.7,0
34.505,-119.364,341.7,1.1,1,2017-12-09,2117,Aqua,MODIS,92,6.1,292.4,45.9,0
34.503,-119.376,390,1.1,1,2017-12-09,2117,Aqua,MODIS,100,6.1,303.9,212.8,0
34.502,-119.388,349.4,1.1,1,2017-12-09,2117,Aqua,MODIS,96,6.1,291.9,61.3,0
34.519,-119.322,356.6,1.1,1,2017-12-09,2117,Aqua,MODIS,93,6.1,286,82,0
34.428,-119.321,311.5,2.9,1.6,2017-12-10,0643,Terra,MODIS,56,6.1,278.5,56,0
34.426,-119.354,417.6,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,305.2,1778,0
34.423,-119.387,435.6,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,313.4,2542.4,0
34.427,-119.36,434.6,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,313.7,2517,0
34.422,-119.427,308.5,2.9,1.6,2017-12-10,0643,Terra,MODIS,10,6.1,286.5,37,0
34.443,-119.33,323,2.9,1.6,2017-12-10,0643,Terra,MODIS,80,6.1,284.8,97.6,0
34.441,-119.365,353.1,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,290.2,318.4,0
34.439,-119.398,385.2,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,292.3,813.3,0
34.437,-119.43,319.6,2.9,1.6,2017-12-10,0643,Terra,MODIS,27,6.1,285.3,70.2,0
34.451,-119.433,335.9,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,286.9,162.5,0
34.465,-119.44,335.6,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,286.2,165.5,0
34.48,-119.444,391.8,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,291.8,962.9,0
34.495,-119.443,371,2.9,1.6,2017-12-10,0643,Terra,MODIS,100,6.1,287.7,553.8,0
34.545,-119.394,336,1,1,2017-12-10,1845,Terra,MODIS,90,6.1,277.5,34.3,0
34.529,-119.409,435.1,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,287.2,548.4,0
34.524,-119.376,360.8,1,1,2017-12-10,1845,Terra,MODIS,95,6.1,291.2,82.8,0
34.518,-119.4,397,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,287.9,234.4,0
34.512,-119.423,500,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,322.2,1662.8,0
34.511,-119.412,430.8,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,307.9,504.4,0
34.509,-119.402,395.1,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,294.5,226.6,0
34.506,-119.446,323,1,1,2017-12-10,1845,Terra,MODIS,58,6.1,272.6,14.9,0
34.505,-119.435,353.7,1,1,2017-12-10,1845,Terra,MODIS,97,6.1,275.4,66,0
34.502,-119.414,328.1,1,1,2017-12-10,1845,Terra,MODIS,71,6.1,276.5,21.2,0
34.496,-119.437,354.4,1,1,2017-12-10,1845,Terra,MODIS,98,6.1,276.2,69.2,0
34.442,-119.444,395.6,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,281.5,231,0
34.436,-119.4,358.2,1,1,2017-12-10,1845,Terra,MODIS,0,6.1,268.8,83.6,0
34.433,-119.446,363.7,1,1,2017-12-10,1845,Terra,MODIS,100,6.1,276.9,92.4,0
34.421,-119.358,304.9,1,1,2017-12-10,1845,Terra,MODIS,0,6.1,268.3,6.9,0
34.494,-119.446,357.4,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,276.8,326.4,0
34.516,-119.445,319.4,2.6,1.6,2017-12-10,0920,Aqua,MODIS,50,6.1,272.3,74.3,0
34.5,-119.422,320,2.6,1.6,2017-12-10,0920,Aqua,MODIS,97,6.1,266.9,78.6,0
34.474,-119.451,376,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,277.4,563.2,0
34.46,-119.457,396.2,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,275.8,945.4,0
34.458,-119.429,409.9,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,287.8,1293.8,0
34.456,-119.401,329.7,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,268.6,120.9,0
34.439,-119.352,322.5,2.6,1.5,2017-12-10,0920,Aqua,MODIS,40,6.1,270.3,77.5,0
34.417,-119.439,469.6,2.6,1.6,2017-12-10,0920,Aqua,MODIS,100,6.1,299.4,4076.8,0
34.419,-119.336,323,2.6,1.5,2017-12-10,0920,Aqua,MODIS,100,6.1,271.6,90.4,0
34.516,-119.441,452.8,4.1,1.9,2017-12-10,2022,Aqua,MODIS,100,6.1,306.2,0,0
